timestamp,interface-id,srcaddr,dstaddr,type,packets,bytes
2025-01-01T11:39:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,150,118350
2025-01-01T11:39:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,150,116100
2025-01-01T11:40:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,138,115644
2025-01-01T11:40:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,155,117800
2025-01-01T11:41:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,130,104520
2025-01-01T11:41:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,167,120741
2025-01-01T11:42:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,146,108624
2025-01-01T11:42:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,133,104405
2025-01-01T11:43:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,136,105808
2025-01-01T11:43:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,142,110476
2025-01-01T11:44:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,122,101382
2025-01-01T11:44:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,153,127449
2025-01-01T11:45:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,120,97320
2025-01-01T11:45:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,152,115216
2025-01-01T11:46:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,143,113685
2025-01-01T11:46:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,169,148044
2025-01-01T11:47:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,119,106981
2025-01-01T11:47:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,130,109070
2025-01-01T11:48:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,157,119320
2025-01-01T11:48:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,150,119250
2025-01-01T11:49:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,151,122159
2025-01-01T11:49:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,160,128480
2025-01-01T11:50:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,140,118020
2025-01-01T11:50:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,151,125179
2025-01-01T11:51:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,133,100814
2025-01-01T11:51:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,135,104625
2025-01-01T11:52:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,154,129206
2025-01-01T11:52:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,141,120837
2025-01-01T11:53:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,163,131867
2025-01-01T11:53:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,131,113053
2025-01-01T11:54:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,142,114310
2025-01-01T11:54:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,138,105432
2025-01-01T11:55:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,122,100650
2025-01-01T11:55:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,132,121704
2025-01-01T11:56:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,128,95872
2025-01-01T11:56:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,151,130011
2025-01-01T11:57:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,144,118368
2025-01-01T11:57:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,117,90324
2025-01-01T11:58:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,128,92672
2025-01-01T11:58:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,145,102950
2025-01-01T11:59:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,124,96472
2025-01-01T11:59:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,131,106765
2025-01-01T12:00:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,148,123580
2025-01-01T12:00:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,154,130130
2025-01-01T12:01:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,143,116116
2025-01-01T12:01:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,151,121555
2025-01-01T12:02:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,138,108468
2025-01-01T12:02:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,131,106896
2025-01-01T12:03:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,142,109766
2025-01-01T12:03:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,134,100634
2025-01-01T12:04:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,157,126071
2025-01-01T12:04:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,131,108992
2025-01-01T12:05:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,135,100305
2025-01-01T12:05:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,157,122146
2025-01-01T12:06:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,137,109737
2025-01-01T12:06:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,159,127200
2025-01-01T12:07:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,125,102625
2025-01-01T12:07:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,136,119000
2025-01-01T12:08:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,142,100820
2025-01-01T12:08:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,148,129796
2025-01-01T12:09:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,165,144045
2025-01-01T12:09:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,128,107008
2025-01-01T12:10:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,132,106656
2025-01-01T12:10:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,124,95976
2025-01-01T12:11:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,132,110220
2025-01-01T12:11:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,153,124083
2025-01-01T12:12:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,123,96801
2025-01-01T12:12:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,131,109254
2025-01-01T12:13:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,159,133878
2025-01-01T12:13:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,131,90390
2025-01-01T12:14:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,117,100152
2025-01-01T12:14:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,136,104584
2025-01-01T12:15:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,165,140250
2025-01-01T12:15:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,142,111896
2025-01-01T12:16:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,139,112451
2025-01-01T12:16:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,164,133824
2025-01-01T12:17:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,152,128592
2025-01-01T12:17:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,125,103750
2025-01-01T12:18:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,137,95763
2025-01-01T12:18:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,111,84249
2025-01-01T12:19:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,148,118992
2025-01-01T12:19:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,144,126432
2025-01-01T12:20:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,123,98154
2025-01-01T12:20:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,145,111650
2025-01-01T12:21:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,141,103776
2025-01-01T12:21:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,161,124292
2025-01-01T12:22:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,169,134862
2025-01-01T12:22:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,155,123535
2025-01-01T12:23:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,140,108640
2025-01-01T12:23:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,142,115304
2025-01-01T12:24:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,129,102426
2025-01-01T12:24:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,132,117612
2025-01-01T12:25:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,139,119679
2025-01-01T12:25:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,137,110970
2025-01-01T12:26:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,121,94622
2025-01-01T12:26:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,143,123409
2025-01-01T12:27:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,143,122265
2025-01-01T12:27:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,149,128885
2025-01-01T12:28:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,139,124405
2025-01-01T12:28:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,133,102277
2025-01-01T12:29:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,123,109839
2025-01-01T12:29:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,151,118686
2025-01-01T12:30:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,157,129839
2025-01-01T12:30:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,167,123246
2025-01-01T12:31:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,136,106216
2025-01-01T12:31:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,112,94304
2025-01-01T12:32:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,135,111915
2025-01-01T12:32:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,172,135020
2025-01-01T12:33:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,133,106932
2025-01-01T12:33:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,153,118881
2025-01-01T12:34:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,130,109460
2025-01-01T12:34:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,144,103392
2025-01-01T12:35:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,122,104920
2025-01-01T12:35:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,144,110736
2025-01-01T12:36:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,136,108800
2025-01-01T12:36:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,149,111005
2025-01-01T12:37:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,127,102870
2025-01-01T12:37:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,137,112614
2025-01-01T12:38:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,121,98494
2025-01-01T12:38:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,154,126126
2025-01-01T12:39:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,140,111440
2025-01-01T12:39:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,127,101219
2025-01-01T12:40:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,156,124020
2025-01-01T12:40:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,126,98280
2025-01-01T12:41:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,141,110685
2025-01-01T12:41:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,145,118900
2025-01-01T12:42:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,150,128400
2025-01-01T12:42:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,152,115824
2025-01-01T12:43:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,125,99500
2025-01-01T12:43:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,132,99528
2025-01-01T12:44:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,132,103092
2025-01-01T12:44:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,128,100736
2025-01-01T12:45:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,154,124278
2025-01-01T12:45:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,172,138632
2025-01-01T12:46:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,133,106400
2025-01-01T12:46:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,141,115197
2025-01-01T12:47:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,166,127156
2025-01-01T12:47:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,149,120392
2025-01-01T12:48:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,115,95450
2025-01-01T12:48:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,155,118575
2025-01-01T12:49:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,137,100010
2025-01-01T12:49:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,120,100920
2025-01-01T12:50:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,130,98150
2025-01-01T12:50:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,140,109060
2025-01-01T12:51:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,130,107770
2025-01-01T12:51:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,121,92323
2025-01-01T12:52:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,139,116482
2025-01-01T12:52:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,154,119042
2025-01-01T12:53:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,149,114432
2025-01-01T12:53:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,161,121394
2025-01-01T12:54:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,154,119042
2025-01-01T12:54:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,164,134972
2025-01-01T12:55:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,122,95038
2025-01-01T12:55:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,147,123774
2025-01-01T12:56:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,135,108135
2025-01-01T12:56:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,146,117530
2025-01-01T12:57:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,118,90506
2025-01-01T12:57:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,139,117872
2025-01-01T12:58:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,158,131298
2025-01-01T12:58:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,140,116060
2025-01-01T12:59:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,127,100711
2025-01-01T12:59:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,124,93000
2025-01-01T13:00:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,140,112980
2025-01-01T13:00:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,145,119045
2025-01-01T13:01:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,139,114258
2025-01-01T13:01:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,135,110160
2025-01-01T13:02:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,125,101750
2025-01-01T13:02:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,144,111312
2025-01-01T13:03:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,136,105400
2025-01-01T13:03:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,128,96640
2025-01-01T13:04:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,152,127984
2025-01-01T13:04:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,142,124676
2025-01-01T13:05:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,132,121572
2025-01-01T13:05:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,132,106920
2025-01-01T13:06:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,129,105006
2025-01-01T13:06:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,146,116070
2025-01-01T13:07:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,159,128631
2025-01-01T13:07:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,138,105294
2025-01-01T13:08:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,140,111160
2025-01-01T13:08:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,126,96768
2025-01-01T13:09:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,170,134130
2025-01-01T13:09:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,115,88780
2025-01-01T13:10:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,133,109193
2025-01-01T13:10:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,142,117434
2025-01-01T13:11:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,125,101625
2025-01-01T13:11:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,122,94550
2025-01-01T13:12:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,122,91744
2025-01-01T13:12:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,148,122396
2025-01-01T13:13:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,147,117747
2025-01-01T13:13:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,144,104976
2025-01-01T13:14:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,145,117015
2025-01-01T13:14:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,142,115730
2025-01-01T13:15:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,120,88800
2025-01-01T13:15:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,124,101928
2025-01-01T13:16:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,143,106535
2025-01-01T13:16:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,120,92520
2025-01-01T13:17:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,128,95360
2025-01-01T13:17:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,114,87438
2025-01-01T13:18:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,134,100768
2025-01-01T13:18:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,132,111144
2025-01-01T13:19:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,116,91756
2025-01-01T13:19:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,147,115101
2025-01-01T13:20:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,125,105750
2025-01-01T13:20:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,129,108876
2025-01-01T13:21:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,138,108468
2025-01-01T13:21:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,139,112868
2025-01-01T13:22:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,146,113588
2025-01-01T13:22:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,133,106001
2025-01-01T13:23:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,142,107636
2025-01-01T13:23:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,146,119428
2025-01-01T13:24:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,115,97520
2025-01-01T13:24:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,162,136080
2025-01-01T13:25:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,151,121253
2025-01-01T13:25:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,110,79860
2025-01-01T13:26:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,135,104760
2025-01-01T13:26:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,120,95640
2025-01-01T13:27:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,140,103740
2025-01-01T13:27:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,126,108360
2025-01-01T13:28:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,118,98412
2025-01-01T13:28:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,125,102625
2025-01-01T13:29:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,146,121034
2025-01-01T13:29:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,144,108432
2025-01-01T13:30:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,146,111690
2025-01-01T13:30:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,135,109350
2025-01-01T13:31:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,138,112194
2025-01-01T13:31:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,120,89520
2025-01-01T13:32:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,143,115401
2025-01-01T13:32:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,146,116508
2025-01-01T13:33:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,113,94694
2025-01-01T13:33:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,126,102438
2025-01-01T13:34:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,122,105530
2025-01-01T13:34:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,119,93534
2025-01-01T13:35:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,132,99792
2025-01-01T13:35:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,135,116640
2025-01-01T13:36:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,124,101060
2025-01-01T13:36:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,95,75810
2025-01-01T13:37:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,126,96642
2025-01-01T13:37:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,145,113970
2025-01-01T13:38:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,128,100352
2025-01-01T13:38:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,105,79170
2025-01-01T13:39:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,143,102245
2025-01-01T13:39:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,120,94080
2025-01-01T13:40:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,153,126990
2025-01-01T13:40:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,123,104796
2025-01-01T13:41:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,120,100800
2025-01-01T13:41:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,112,94304
2025-01-01T13:42:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,125,94750
2025-01-01T13:42:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,127,102997
2025-01-01T13:43:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,123,101106
2025-01-01T13:43:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,122,100528
2025-01-01T13:44:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,135,107595
2025-01-01T13:44:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,124,99944
2025-01-01T13:45:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,137,120834
2025-01-01T13:45:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,142,119138
2025-01-01T13:46:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,169,138580
2025-01-01T13:46:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,136,112608
2025-01-01T13:47:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,116,90712
2025-01-01T13:47:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,123,101475
2025-01-01T13:48:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,127,102235
2025-01-01T13:48:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,143,119262
2025-01-01T13:49:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,127,98171
2025-01-01T13:49:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,144,119520
2025-01-01T13:50:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,108,84996
2025-01-01T13:50:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,131,108861
2025-01-01T13:51:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,140,113540
2025-01-01T13:51:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,136,109072
2025-01-01T13:52:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,120,94680
2025-01-01T13:52:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,129,102942
2025-01-01T13:53:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,104,81536
2025-01-01T13:53:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,129,101652
2025-01-01T13:54:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,125,102375
2025-01-01T13:54:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,114,83676
2025-01-01T13:55:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,124,102920
